c file generated by rmnkGenerator.R with seed  0 the 01/16/2024 20:06:45 
0.05806558  0.2596557  
0.08399963  0.2430391  
0.09559053  0.02932795  
0.7637895  0.328902  
0.8753877  0.7472318  
0.7150667  0.5420064  
0.849071  0.3644943  
0.07791211  0.3698734  
0.9316942  0.65913  
0.7597102  0.7049828  
0.9337648  0.4131505  
0.03860693  0.2196521  
0.234009  0.3827016  
0.1471928  0.3010723  
0.4308972  0.5180141  
0.8219598  0.1153534  
0.5400885  0.9854914  
0.8493265  0.6007405  
0.5039691  0.1936825  
0.675579  0.01787451  
0.4873883  0.8065536  
0.09776277  0.4825701  
0.7903222  0.4979752  
0.9047108  0.3716505  
0.857988  0.6718616  
0.1444181  0.9450607  
0.2065681  0.3625468  
0.4488594  0.6781613  
0.6535331  0.4811045  
0.9134017  0.7744655  
0.4849032  0.9973813  
0.4711761  0.7418  
0.9227836  0.02900187  
0.1230262  0.07362637  
0.1168018  0.8595555  
0.3722613  0.08563885  
0.5526318  0.1991101  
0.492078  0.300258  
0.8028509  0.08549799  
0.5567737  0.3819937  
0.9068505  0.08873408  
0.6035004  0.7098725  
0.1472157  0.8818492  
0.9227034  0.4925648  
0.9645808  0.06736125  
0.008908873  0.4146376  
0.2265279  0.06591858  
0.289729  0.5831099  
0.3154908  0.3149846  
0.5865773  0.6643243  
0.385566  0.9971593  
0.6798777  0.1488896  
0.9027381  0.07047444  
0.1568356  0.1396647  
0.1140453  0.2965311  
0.1787787  0.4408577  
0.993579  0.121412  
0.2450436  0.9586012  
0.1107975  0.7159783  
0.5786619  0.3273863  
0.4404534  0.889406  
0.8213476  0.6514531  
0.7241728  0.2576774  
0.8454649  0.2659338  
0.2778829  0.9368445  
0.08702375  0.1939446  
0.5334294  0.4419257  
0.2281694  0.1066345  
0.3819909  0.04213634  
0.01985097  0.2075097  
0.7209867  0.4506523  
0.9901358  0.7136476  
0.7490834  0.1757231  
0.8619088  0.2730185  
0.3434482  0.2025471  
0.7238458  0.01004816  
0.3489637  0.8068476  
0.7449598  0.2373369  
0.7049061  0.3381557  
0.7880515  0.01003612  
0.09504533  0.9708024  
0.7116494  0.5553423  
0.9109619  0.6104689  
0.5663889  0.6465231  
0.283675  0.3632946  
0.8542776  0.1014866  
0.8034576  0.04716374  
0.4917377  0.09405706  
0.8485182  0.5923495  
0.4941003  0.7536552  
0.2337241  0.7011589  
0.533826  0.3552013  
0.1032518  0.278979  
0.2369741  0.1860486  
0.8555343  0.3854345  
0.8067103  0.1504319  
0.1354598  0.5861055  
0.9074639  0.9965933  
0.5734759  0.4328534  
0.5040515  0.7210426  
0.08819655  0.1839216  
0.4811353  0.1192415  
0.5962936  0.3544525  
0.2334215  0.9963448  
0.7640505  0.7064462  
0.1832861  0.9052635  
0.998171  0.6877881  
0.4485411  0.5238849  
0.5161237  0.4602158  
0.3100382  0.1706922  
0.9875295  0.6039326  
0.467456  0.9137988  
0.6462956  0.5257141  
0.4200606  0.6043998  
0.4155605  0.4011409  
0.3206242  0.4900228  
0.3479941  0.8007279  
0.1351866  0.7230707  
0.6030018  0.8816224  
0.6403462  0.8498288  
0.03367865  0.8094235  
0.9457412  0.7554571  
0.1407538  0.6866832  
0.4798219  0.868509  
0.2399458  0.1376266  
0.8448664  0.3295835  
0.7381224  0.4897611  
0.5517237  0.9797534  
0.6316131  0.2599264  
0.8453365  0.6799923  
0.007475178  0.505132  
0.7829594  0.4140848  
0.1717222  0.9057702  
0.27285  0.4681116  
0.1331394  0.00373015  
0.7584422  0.3355304  
0.6958827  0.04883459  
0.881482  0.5356836  
0.4220086  0.2228283  
0.9192617  0.3683666  
0.7442504  0.973478  
0.6124371  0.4807681  
0.8163892  0.9824458  
0.5205471  0.5141853  
0.373521  0.7139026  
0.1314754  0.2713015  
0.7497654  0.2518565  
0.8208252  0.9405163  
0.6141861  0.9012095  
0.8834099  0.08965287  
0.7200722  0.1112254  
0.411843  0.7596733  
0.577703  0.1451209  
0.8145311  0.9123751  
0.4662458  0.6636104  
0.8185265  0.9295052  
0.5727497  0.9987833  
0.02080835  0.8775529  
0.2605768  0.3052779  
0.8621691  0.2756741  
0.7933595  0.2421594  
0.9817951  0.9076182  
0.2921243  0.3757029  
0.77283  0.8739676  
0.3125173  0.7892887  
0.03425616  0.8630121  
0.1894467  0.1039094  
0.3610941  0.9481056  
0.1964974  0.42996  
0.7476267  0.2400786  
0.5764159  0.2659418  
0.1127644  0.9057963  
0.2495458  0.2100147  
0.8531006  0.3233433  
0.8624602  0.6527428  
0.1473642  0.8082908  
0.7284796  0.4441704  
0.8737795  0.02759892  
0.9181213  0.9309428  
0.7571293  0.3662466  
0.09173243  0.08741578  
0.03453016  0.2173874  
0.585299  0.1969492  
0.06310692  0.08170603  
0.293893  0.1060456  
0.2335641  0.03168739  
0.4599564  0.4293588  
0.3928338  0.4066128  
0.965563  0.511591  
0.1883596  0.5803296  
0.4329729  0.7354647  
0.9163442  0.4319529  
0.07492188  0.483491  
0.5084746  0.8690661  
0.2396757  0.2669814  
0.5649941  0.9340764  
0.2962142  0.4808012  
0.2441497  0.4550065  
0.9934018  0.7152047  
0.1650316  0.8400396  
0.02084514  0.9074016  
0.07486027  0.9068033  
0.9461087  0.1750572  
0.916285  0.7934994  
0.3516585  0.9717781  
0.8836339  0.2040611  
0.9170656  0.5391752  
0.8462373  0.596587  
0.3960859  0.7448775  
0.1157584  0.7311792  
0.03191929  0.6644119  
0.428465  0.07667131  
0.9383256  0.6419068  
0.4729043  0.1220724  
0.1479911  0.3533928  
0.5388957  0.2445086  
0.6850887  0.2398022  
0.3412228  0.2789561  
0.9159059  0.9133784  
0.4845259  0.3568193  
0.4488445  0.345072  
0.8098181  0.8280477  
0.2306232  0.2922434  
0.2768582  0.274704  
0.9598704  0.1436653  
0.8679084  0.6507092  
0.04499333  0.6021409  
0.6035133  0.4258838  
0.5758283  0.5094396  
0.8839132  0.1065344  
0.5607481  0.8657171  
0.7740579  0.09379797  
0.4017884  0.9113695  
0.632818  0.3389858  
0.03488399  0.4211286  
0.8526736  0.9910326  
0.5434558  0.5147051  
0.8930827  0.222626  
0.4232665  0.7661403  
0.3526101  0.8726241  
0.8008979  0.5021481  
0.6966288  0.0620918  
0.4565923  0.1760937  
0.5269292  0.548167  
0.2391812  0.8257921  
0.9136009  0.9045917  
0.8590212  0.8800802  
0.3905189  0.7141686  
0.8521797  0.8106229  
0.9292751  0.3168603  
0.3643843  0.4627651  
0.6757925  0.6839181  
0.7873179  0.4710179  
0.7306548  0.6822875  
0.9766945  0.2814433  
0.8985083  0.6286059  
0.202443  0.231331  
0.7565099  0.7123574  
0.7391786  0.7941792  
0.5240163  0.5051047  
0.2405163  0.2598005  
0.8011117  0.03079944  
0.6822873  0.2011779  
0.7758076  0.6237363  
0.7870965  0.1533228  
0.6958472  0.4549861  
0.5355246  0.04861329  
0.372758  0.597123  
0.8332751  0.6629233  
0.2019754  0.7827755  
0.6720389  0.6537924  
0.2161279  0.7150824  
0.05619532  0.002456285  
0.3215144  0.787692  
0.85883  0.3637836  
0.1156916  0.7240293  
0.5292904  0.5163183  
0.3217094  0.9297504  
0.5283105  0.8537191  
0.2464439  0.2104534  
0.7966636  0.1821983  
0.3267359  0.7500471  
0.01763574  0.4548064  
0.09225605  0.02774637  
0.7813933  0.153787  
0.1549286  0.04518418  
0.02701686  0.7219385  
0.1654885  0.1580545  
0.1938748  0.8625806  
0.02275758  0.08358638  
0.9893011  0.1874831  
0.4290171  0.1096316  
0.5484076  0.8925285  
0.630724  0.463136  
0.05685727  0.5784603  
0.6382475  0.2559448  
0.1280993  0.1685656  
0.2631388  0.239853  
0.4157717  0.6668047  
0.8358665  0.3379473  
0.5870643  0.697081  
0.2692707  0.01079493  
0.05427024  0.8050349  
0.2560535  0.2629127  
0.5026434  0.3385197  
0.1009836  0.1351478  
0.6967282  0.67398  
0.405351  0.7830264  
0.8627106  0.4670854  
0.7367784  0.1264898  
0.6940137  0.6328952  
0.1537469  0.229071  
0.5283503  0.03047756  
0.8817529  0.5665728  
0.6296589  0.5179023  
0.2576561  0.5976888  
0.4114209  0.5320877  
0.8285408  0.4936241  
0.0541326  0.1756564  
0.8863284  0.1840071  
0.4115691  0.8745634  
0.7264041  0.8005598  
0.9471911  0.5200458  
0.298345  0.9935841  
0.115106  0.7203681  
0.5478259  0.6239231  
0.7294242  0.9962702  
0.5867054  0.4674639  
0.8979762  0.4461307  
0.6616142  0.1697594  
0.270537  0.2964177  
0.848109  0.8850793  
0.7279269  0.1131579  
0.8155318  0.13877  
0.3639341  0.7519771  
0.397977  0.8563802  
0.09776493  0.3808943  
0.8601995  0.8848594  
0.5718825  0.8414642  
0.4588098  0.7356477  
0.474253  0.7926703  
0.4976358  0.1580275  
0.1600408  0.8026729  
0.4268683  0.03789956  
0.3513785  0.4673337  
0.3286431  0.6143195  
0.8196311  0.08940482  
0.6959034  0.4724511  
0.4014283  0.2075819  
0.6289989  0.4246861  
0.3259839  0.7810062  
0.7246484  0.5596481  
0.9443933  0.6807712  
0.5220632  0.3085177  
0.3613823  0.357393  
0.3161201  0.6029445  
0.5264578  0.6545281  
0.9860924  0.7084386  
0.6030524  0.9359237  
0.7572579  0.8205263  
0.6983461  0.936548  
0.1440733  0.9222852  
0.8049745  0.5163827  
0.4047052  0.8988424  
0.2350176  0.2599336  
0.8065308  0.5011542  
0.5116211  0.5658117  
0.6752379  0.9454699  
0.7811779  0.07676494  
0.2565747  0.623993  
0.6660486  0.07900442  
0.8368205  0.3321805  
0.842872  0.2920604  
0.2156572  0.7447844  
0.9103262  0.9971632  
0.1281523  0.6874521  
0.8747061  0.7882519  
0.5142029  0.6722299  
0.3874661  0.8524016  
0.9135688  0.9411737  
0.8938082  0.5725877  
0.1601524  0.4623755  
0.4539054  0.3423939  
0.7401572  0.3730918  
0.4740132  0.1281839  
0.8122324  0.5874676  
0.8912318  0.2375081  
0.4950693  0.8227415  
0.02371865  0.777685  
0.08256112  0.14838  
0.4524973  0.1400162  
0.747794  0.1989828  
0.5091746  0.6911602  
0.1856373  0.1250864  
0.4413712  0.8325777  
0.5332048  0.502293  
0.4967141  0.7339344  
0.5944343  0.9225089  
0.9442951  0.9682557  
0.1365645  0.8037809  
0.7920169  0.7448185  
0.1006134  0.3920646  
0.6332081  0.7224963  
0.6326803  0.9614484  
0.6836643  0.5880894  
0.05887969  0.6727025  
0.3486068  0.6752772  
0.2661686  0.6210278  
0.5883076  0.7174208  
0.8735756  0.813774  
0.4629326  0.6362416  
0.2391664  0.4709412  
0.1145696  0.01022097  
0.1440267  0.6598267  
0.05501178  0.5056076  
0.1019444  0.1819386  
0.05728193  0.6868049  
0.7252677  0.1245682  
0.661216  0.4591143  
0.5740905  0.2753313  
0.8094835  0.8617157  
0.4250267  0.8087028  
0.4274968  0.9903917  
0.3087511  0.9832603  
0.01099593  0.9054348  
0.3918428  0.9843027  
0.6567835  0.9332517  
0.1872971  0.1376206  
0.7653089  0.9125568  
0.7740188  0.3523633  
0.7886381  0.6295267  
0.3311052  0.2520188  
0.1817256  0.21496  
0.3175997  0.3721235  
0.5407301  0.8404244  
0.3926425  0.2627652  
0.3545708  0.1664004  
0.9761236  0.9077766  
0.2536982  0.3625183  
0.1654454  0.3909102  
0.3638406  0.08922948  
0.6417478  0.5955311  
0.3298184  0.00332961  
0.8741599  0.5594641  
0.6821718  0.8166208  
0.5545671  0.5747588  
0.7006288  0.4842235  
0.8107783  0.8394119  
0.1153429  0.8605849  
0.7831073  0.7482448  
0.5714927  0.3955196  
0.5677791  0.1253489  
0.7284231  0.7962617  
0.4389103  0.2713848  
0.4811091  0.9588275  
0.8378267  0.01671222  
0.4817808  0.8639987  
0.06940283  0.1402964  
0.118949  0.5182946  
0.1001875  0.3368637  
0.1737018  0.1017798  
0.01263276  0.7993526  
0.7536688  0.7054059  
0.1557771  0.9691147  
0.6924317  0.671666  
0.05377795  0.6299241  
0.7960177  0.02790605  
0.6056988  0.913084  
0.4269432  0.768129  
0.02329624  0.9163658  
0.6608028  0.5561345  
0.02071825  0.8897167  
0.03293586  0.9255678  
0.6712984  0.8958281  
0.8264124  0.8204498  
0.01067334  0.8836198  
0.7451209  0.3192927  
0.4133644  0.2100914  
0.7709286  0.17324  
0.1517708  0.5569532  
0.6150618  0.07610917  
0.02903174  0.2078732  
0.3860944  0.460138  
0.3880705  0.5321807  
0.7052187  0.4684045  
0.6103514  0.2452302  
0.670425  0.1369083  
0.44988  0.8653322  
0.2656551  0.1215208  
0.6195582  0.675144  
0.4806664  0.6813645  
0.08417584  0.4630482  
0.2238516  0.3197308  
0.8154278  0.7108178  
0.8397221  0.5182522  
0.01370687  0.2708624  
0.8648656  0.470926  
0.649131  0.2680891  
0.184579  0.376953  
0.2347719  0.8806737  
0.02666665  0.440544  
0.2200458  0.1868835  
0.05945439  0.624762  
0.04503861  0.7617439  
0.4297184  0.6683333  
0.07891702  0.3222345  
0.4824526  0.3321058  
0.1855194  0.3431775  
0.9313365  0.4697194  
0.8569237  0.325516  
0.5281151  0.2818954  
0.03072971  0.8971118  
0.4660962  0.9062966  
0.2780631  0.727787  
0.7275182  0.3586326  
0.7149836  0.973992  
0.3863417  0.947693  
0.3762558  0.7362413  
0.6171951  0.8353688  
0.9541682  0.7951633  
0.7089227  0.6196755  
0.9682808  0.01863375  
0.3769288  0.3384424  
0.3673811  0.09351651  
0.226416  0.4403596  
0.8029355  0.5958625  
0.8332044  0.9005996  
0.8144087  0.9906544  
0.862568  0.7515881  
0.1622594  0.2825711  
0.608118  0.7640297  
0.1099145  0.9685004  
0.880427  0.06292548  
0.4753724  0.3777515  
0.7909381  0.3865796  
0.3837374  0.2071723  
0.08740424  0.8930652  
0.6402473  0.6272867  
0.4081288  0.2526955  
0.3776074  0.1203328  
0.4838647  0.6264255  
0.06527186  0.02310074  
0.8295731  0.1023208  
0.6674145  0.8518424  
0.843293  0.3517942  
0.08589709  0.8560477  
0.7569869  0.2171539  
0.1009648  0.5850028  
0.08729657  0.2517296  
0.8183499  0.2054985  
0.7522906  0.861977  
0.3415125  0.2370154  
0.9085881  0.4547316  
0.5242484  0.3519114  
0.8281044  0.5629489  
0.7380914  0.8627936  
0.2393081  0.2872895  
0.4276146  0.6839266  
0.1365368  0.1728544  
0.3817049  0.1406591  
0.886083  0.5233649  
0.2147457  0.6069435  
0.5304493  0.9485788  
0.5067917  0.5484292  
0.2962531  0.09196385  
0.518704  0.1528204  
0.6541125  0.2941032  
0.9276321  0.1482215  
0.8669397  0.1462787  
0.7921575  0.3666546  
0.3569525  0.01889781  
0.6771763  0.9461726  
0.9619196  0.07388963  
0.3374578  0.6034626  
0.5962943  0.165048  
0.7462207  0.6175982  
0.2246101  0.3375357  
0.2671574  0.4295267  
0.4231483  0.2526912  
0.4286268  0.3694953  
0.4736972  0.2624395  
0.6623706  0.4595048  
0.2584471  0.06922337  
0.5984422  0.2722072  
0.7016476  0.1596272  
0.2466733  0.8344133  
0.568738  0.8698692  
0.05512445  0.5642055  
0.6552973  0.4246458  
0.8036013  0.4890407  
0.2662045  0.7729056  
0.4322758  0.7036074  
0.4142938  0.07013073  
0.4683586  0.3448539  
0.4741115  0.3841125  
0.9949906  0.4390227  
0.4329748  0.6510233  
0.251785  0.998336  
0.9571336  0.2209976  
0.5927275  0.006100592  
0.1498863  0.5999276  
0.8746025  0.2337122  
0.2090923  0.438288  
0.9854933  0.3981589  
0.7185584  0.8436926  
0.1292152  0.5443674  
0.1587607  0.4893918  
0.7216362  0.4267231  
0.8815266  0.1460824  
0.5479273  0.7188944  
0.1971522  0.7116053  
0.6319943  0.02663462  
0.4053144  0.2388398  
0.6598677  0.06055209  
0.9125765  0.7354154  
0.3221861  0.7369335  
0.9964904  0.8122602  
0.2415344  0.113333  
0.01486166  0.5867004  
0.8322114  0.8284811  
0.1755961  0.4270959  
0.7846015  0.2618408  
0.05599082  0.8353983  
0.636408  0.548944  
0.6266022  0.7919348  
0.2865815  0.3327966  
0.1421584  0.02230545  
0.6484243  0.6558653  
0.3405852  0.05736913  
0.6992946  0.05655155  
0.1338809  0.07584562  
0.221273  0.6797054  
0.4361969  0.4877989  
0.2721207  0.6621271  
0.2208013  0.2640232  
0.309633  0.8832983  
0.7491011  0.4377646  
0.6244119  0.6495721  
0.1897675  0.8603868  
0.7537748  0.3769765  
0.8055491  0.6303322  
0.5868723  0.2084495  
0.08358038  0.7439222  
0.04411129  0.7643541  
0.9547456  0.777094  
0.8451228  0.522914  
0.664748  0.4471286  
0.2257473  0.1734629  
0.2055222  0.2498365  
0.7149289  0.1114932  
0.4491755  0.9884005  
0.6274049  0.2233401  
0.8513634  0.6596299  
0.2895511  0.4682639  
0.4823329  0.8440676  
0.9793855  0.7724672  
0.7098052  0.4606877  
0.4065409  0.5283219  
0.8483004  0.2100232  
0.8646366  0.5165684  
0.3636427  0.5557922  
0.3110273  0.8935791  
0.2591766  0.2243584  
0.3978386  0.9664958  
0.759344  0.7927628  
0.8847452  0.5595019  
0.6025373  0.8051337  
0.5727017  0.1203392  
0.6483928  0.3827534  
0.4386242  0.5268532  
0.1442576  0.4291664  
0.1896603  0.08107835  
0.8852318  0.3845918  
0.2882217  0.4726588  
0.3880913  0.03517436  
0.3982853  0.4653178  
0.3103511  0.5914567  
0.2336177  0.8995285  
0.5493245  0.08074963  
0.8911289  0.1242685  
0.06207685  0.783942  
0.9478822  0.06459868  
0.3843389  0.4949175  
0.5443581  0.8251963  
0.1434502  0.1099863  
0.5855322  0.0905499  
0.1727345  0.7407509  
0.9936543  0.2551108  
0.3450204  0.9344795  
0.4348841  0.2027559  
0.3729768  0.8194616  
0.398048  0.6105999  
0.4909892  0.8320146  
0.9834952  0.7649898  
0.4068907  0.1012703  
0.8939602  0.8078042  
0.6290816  0.8073735  
0.01579409  0.7955833  
0.1189205  0.03350405  
0.7907999  0.7357165  
0.5664465  0.1435702  
0.1043503  0.7158618  
0.9105302  0.9137426  
0.303677  0.5569983  
0.9973162  0.9448548  
0.6550527  0.6944563  
0.4391467  0.734879  
0.3359236  0.138623  
0.1284145  0.7428147  
0.2540533  0.9217274  
0.5193898  0.5424794  
0.6095484  0.3124625  
0.3220136  0.5921283  
0.5027023  0.3788488  
0.3807834  0.02330498  
0.09173497  0.5390335  
0.5085359  0.9225136  
0.8287038  0.7774208  
0.4845558  0.8740968  
0.1872435  0.3807677  
0.2148213  0.5742203  
0.6525454  0.5562127  
0.8900252  0.2434798  
0.1896259  0.4833189  
0.2332704  0.9148127  
0.8446653  0.589604  
0.7764538  0.2908931  
0.1796667  0.1491819  
0.991635  0.7678792  
0.8044988  0.8560839  
0.8754587  0.2922447  
0.1416289  0.525723  
0.05499907  0.8573347  
0.1645862  0.5796974  
0.2411042  0.05853658  
0.2900642  0.2023059  
0.5476516  0.9709371  
0.8279488  0.3494467  
0.6024382  0.4786131  
0.7549108  0.8736554  
0.6243068  0.7384744  
0.9865048  0.9950667  
0.8714218  0.2864531  
0.1086416  0.1884677  
0.1312968  0.6343251  
0.7107365  0.4556782  
0.9949623  0.9880215  
0.2887331  0.2075788  
0.683173  0.06949655  
0.393485  0.7301163  
0.1629669  0.1771618  
0.9907094  0.8683814  
0.3980038  0.608182  
0.7296661  0.4463252  
0.9458568  0.2217963  
0.9091469  0.727138  
0.9116188  0.9642861  
0.1262641  0.7272948  
0.5966423  0.07373118  
0.6165214  0.9107672  
0.5841744  0.4564195  
0.7865819  0.6348771  
0.8825985  0.3054689  
0.3723324  0.9857114  
0.9156066  0.8586796  
0.1159013  0.2046374  
0.1816442  0.7626108  
0.5563598  0.7918434  
0.001923311  0.6074113  
0.7369875  0.2584536  
0.2368372  0.9870104  
0.4453089  0.0409704  
0.2744096  0.9292622  
0.558932  0.6056828  
0.4931392  0.7230312  
0.4372594  0.1039268  
0.1751517  0.2105944  
0.7472815  0.7047013  
0.8811364  0.4328693  
0.6418749  0.3525553  
0.3892908  0.610926  
0.5442939  0.9711999  
0.02284625  0.1671308  
0.8346663  0.6242698  
0.5990947  0.3353695  
0.1441474  0.57639  
0.031705  0.2697241  
0.2632065  0.9570245  
0.2047291  0.6552085  
0.6408197  0.4976046  
0.3074094  0.8340844  
0.3761783  0.5053546  
0.4822928  0.5609382  
0.2273299  0.6443834  
0.05912161  0.7870239  
0.2232028  0.3364782  
0.1533617  0.7279783  
0.236577  0.2668019  
0.6935196  0.3166534  
0.7086994  0.235595  
0.9466388  0.6238021  
0.8688077  0.756884  
0.6203956  0.9517506  
0.7399923  0.2768632  
0.9986397  0.247635  
0.9623894  0.5559914  
0.4520792  0.5046381  
0.559449  0.5331764  
0.1289973  0.6214528  
0.5999256  0.5308211  
0.1535139  0.5332237  
0.6144908  0.139701  
0.9573696  0.0657229  
0.5145208  0.5496326  
0.3198722  0.8486451  
0.9239789  0.5912466  
0.7043905  0.4615326  
0.9980304  0.6977481  
0.4270334  0.4867451  
0.1911345  0.4369875  
0.4719785  0.3046191  
0.5206632  0.1610428  
0.004143487  0.1402733  
0.3144236  0.2951629  
0.8287378  0.7482019  
0.3389574  0.7886281  
0.8624029  0.919335  
0.4542138  0.3314922  
0.05226273  0.3638916  
0.9045092  0.6398942  
0.9518466  0.2614141  
0.3491636  0.7225295  
0.6353679  0.3425924  
0.7739933  0.4606167  
0.3785291  0.9182698  
0.4774054  0.8793875  
0.3492072  0.04409851  
0.8561471  0.6717872  
0.6512648  0.3355461  
0.7018057  0.09806714  
0.3784603  0.9496997  
0.02896341  0.05900298  
0.4907656  0.580507  
0.9553032  0.003442364  
0.4352851  0.5257406  
0.6088584  0.4093293  
0.04075679  0.7699051  
0.8335465  0.558179  
0.9545224  0.8462173  
0.7379359  0.1827696  
0.6472507  0.4236965  
0.3059012  0.1397651  
0.5690639  0.2758725  
0.9436715  0.428878  
0.9635266  0.3213413  
0.7128516  0.5951069  
0.2372853  0.3210264  
0.8367437  0.7615776  
0.9325089  0.8715464  
0.2149787  0.1813054  
0.5698696  0.6678961  
0.9786253  0.08528344  
0.6092399  0.5596622  
0.9458202  0.7019587  
0.3713986  0.5959487  
0.2228619  0.1446717  
0.3524874  0.8351331  
0.3465545  0.5666531  
0.3928249  0.5645609  
0.817317  0.9082529  
0.4579021  0.07553038  
0.1728733  0.6373448  
0.02943816  0.4157293  
0.9538195  0.1614416  
0.6662365  0.6000081  
0.1706702  0.361991  
0.4954455  0.698951  
0.2171574  0.3444673  
0.5390903  0.2321856  
0.3199078  0.4854483  
0.06496499  0.4179915  
0.947838  0.1614096  
0.8850192  0.2623586  
0.3177509  0.2483469  
0.4534929  0.6876009  
0.4500526  0.9108161  
0.002292791  0.4327646  
0.001255808  0.743526  
0.6078289  0.425374  
0.756355  0.07114697  
0.2390434  0.3796105  
0.4894437  0.9150862  
0.2527978  0.3959972  
0.2061543  0.9692628  
0.5587638  0.1350056  
0.2648424  0.01100969  
0.6491897  0.4199744  
0.6911775  0.5123524  
0.6157679  0.2399354  
0.7841012  0.7921697  
0.501214  0.9304256  
0.9345194  0.7718283  
0.6847638  0.1940158  
0.4194959  0.9987312  
0.3991028  0.8361761  
0.7525681  0.6467628  
0.8512337  0.9286676  
0.5890857  0.9839939  
0.6713347  0.2662512  
0.4922349  0.6178396  
0.1229977  0.5175595  
0.9126024  0.04213081  
0.8880349  0.5704463  
0.1775712  0.8611127  
0.6311804  0.3079425  
0.8595706  0.535789  
0.534012  0.5449512  
0.6734606  0.9736224  
0.6875136  0.475542  
0.5309737  0.4557239  
0.5753768  0.8234304  
0.51847  0.03443869  
0.1645214  0.1138616  
0.8613424  0.3798425  
0.1521129  0.5484506  
0.452898  0.6261967  
0.5858819  0.4537478  
0.4848704  0.6044187  
0.4411896  0.3049283  
0.2505487  0.01684286  
0.1599459  0.110208  
0.8120549  0.7242451  
0.812757  0.7847417  
0.2632818  0.8974698  
0.4990398  0.8853902  
0.5166884  0.8416596  
0.707723  0.1078647  
0.2330839  0.8355048  
0.08448325  0.103375  
0.3897  0.0243792  
0.9380681  0.2456008  
0.07681737  0.1417307  
0.7193215  0.1247018  
0.7468789  0.08777857  
0.04481173  0.4925599  
0.2994648  0.1607988  
0.2907758  0.1191294  
0.5941614  0.5726298  
0.1846981  0.09825609  
0.9299156  0.6842259  
0.3993523  0.17345  
0.2550583  0.8865984  
0.5969763  0.2541198  
0.2448442  0.1968334  
0.1773066  0.7294211  
0.9222102  0.170154  
0.3071597  0.08656275  
0.9562721  0.5217057  
0.4954421  0.1139963  
0.03281822  0.8575648  
0.2209649  0.9243405  
0.3506624  0.4778561  
0.3969633  0.8783871  
0.5875777  0.9953554  
0.567254  0.6326206  
0.30218  0.7084803  
0.7652843  0.6842207  
0.08884247  0.459565  
0.3095508  0.08223115  
0.9713153  0.5438049  
0.11497  0.4236374  
0.1297915  0.5882936  
0.267949  0.5927386  
0.8152436  0.7157707  
0.9666637  0.9381223  
0.3295681  0.2577065  
0.4831832  0.6153526  
0.2113133  0.2844653  
0.6003075  0.8318613  
0.2807134  0.8667959  
0.4308899  0.8693084  
0.8731076  0.1558501  
0.9655887  0.455353  
0.3095462  0.7690514  
0.5596415  0.6270027  
0.6764229  0.5732553  
0.8103802  0.773639  
0.6567231  0.6656355  
0.7605694  0.9655529  
0.6692575  0.9029618  
0.8755793  0.9273005  
0.5320872  0.03172119  
0.9381044  0.9070049  
0.8226239  0.5037774  
0.7701036  0.1446876  
0.190998  0.1732542  
0.6675955  0.7595393  
0.8585903  0.08452721  
0.9338148  0.09013624  
0.8534325  0.04805349  
0.9055744  0.2981285  
0.9852818  0.1963472  
0.7106102  0.880683  
0.7637752  0.3592043  
0.3962848  0.4427142  
0.3410981  0.6475062  
0.4032408  0.3081533  
0.3399627  0.05157316  
0.8033018  0.1414448  
0.3081519  0.511936  
0.8350974  0.06134492  
0.2683382  0.303861  
0.4249841  0.07056302  
0.5321845  0.1153356  
0.80935  0.05999439  
0.6415249  0.596639  
0.6339161  0.5060901  
0.1417767  0.910423  
0.8133657  0.1569185  
0.1620713  0.4397447  
0.2965057  0.2134516  
0.05616227  0.663198  
0.476563  0.465336  
0.1366536  0.4079389  
0.6345968  0.8579185  
0.9404599  0.7244985  
0.1566977  0.4109224  
0.6032324  0.9710371  
0.3389478  0.4170346  
0.249518  0.5804299  
0.4923032  0.7415821  
0.199319  0.9213046  
0.7559469  0.1575055  
0.246212  0.320086  
0.8756401  0.1222744  
0.9016568  0.5036387  
0.04490018  0.9506703  
0.4907386  0.5982622  
0.3995685  0.6893458  
0.002077979  0.8113381  
0.09164254  0.305149  
0.4920582  0.7016663  
0.1994483  0.9835089  
0.8805937  0.4071277  
0.4735036  0.3688386  
0.4255852  0.01596637  
0.1977053  0.4953234  
0.7541727  0.920487  
0.9944442  0.09206054  
0.8109624  0.6075268  
0.04297312  0.4930356  
0.5455569  0.678137  
0.1395653  0.8657584  
0.670282  0.7624761  
0.4616804  0.6196711  
0.03381107  0.2756223  
0.4805249  0.2737382  
0.5725871  0.9187386  
0.5277296  0.3489409  
0.315756  0.4374791  
0.9177399  0.6665841  
0.3222311  0.613117  
0.5231445  0.2184919  
0.1529297  0.883134  
0.141903  0.218357  
0.9901254  0.9635466  
0.7965179  0.410124  
0.482781  0.6957246  
0.3284774  0.5112744  
0.7969832  0.6905065  
0.05281491  0.9842574  
0.2136182  0.7858541  
0.7792494  0.9158379  
0.9561934  0.9998202  
0.9068953  0.7971262  
0.5765853  0.001371508  
0.5435662  0.06202287  
0.6556536  0.2345542  
0.5675264  0.2880688  
0.01957733  0.9957957  
0.6127567  0.08079438  
0.9703262  0.6389143  
0.4124998  0.8228615  
0.253448  0.4735345  
0.5566066  0.09870208  
0.2457487  0.5362916  
0.9674042  0.3064032  
0.4711179  0.2426963  
0.01816168  0.4294549  
