c file generated by rmnkGenerator.R with seed  0 the 01/16/2024 20:06:46 
0.8848444  0.490996  
0.6534308  0.4175683  
0.5953398  0.1966126  
0.1477135  0.6769039  
0.8753154  0.3347117  
0.8024218  0.5406792  
0.7270378  0.1606448  
0.0525403  0.6000865  
0.2582955  0.548202  
0.1546094  0.5379585  
0.4791048  0.5526069  
0.2843559  0.06071609  
0.9763231  0.9696971  
0.7804595  0.3735376  
0.2239988  0.2208546  
0.05321435  0.01797689  
0.7727779  0.7827641  
0.234198  0.7414534  
0.6641356  0.3325987  
0.6571415  0.1626581  
0.8318586  0.4306284  
0.8025013  0.9759004  
0.2281838  0.5490213  
0.6333283  0.683327  
0.5665255  0.400793  
0.9174979  0.4775964  
0.992813  0.9935755  
0.7037463  0.7297001  
0.1786986  0.007533468  
0.02896721  0.2527575  
0.6260549  0.9434946  
0.08347534  0.1500006  
0.2493494  0.2069991  
0.3179693  0.3255187  
0.2241402  0.04827578  
0.424789  0.3665092  
0.3116744  0.02918652  
0.7349871  0.6366919  
0.6881956  0.9455096  
0.7698787  0.2202363  
0.3579259  0.01130076  
0.07392767  0.8567797  
0.0418291  0.1751524  
0.4568359  0.6841675  
0.2480717  0.4320777  
0.6882995  0.602189  
0.9889958  0.995322  
0.2506478  0.1213712  
0.2698362  0.02333317  
0.06804087  0.3365579  
0.1331651  0.5662567  
0.2678144  0.6392302  
0.6130158  0.009339806  
0.8784426  0.9712357  
0.4429157  0.8755164  
0.3859212  0.3083698  
0.8417961  0.8771333  
0.7973588  0.4427  
0.3977059  0.1865498  
0.4947628  0.1374154  
0.8505631  0.951917  
0.0688945  0.4831273  
0.4662761  0.4310834  
0.06743867  0.2403839  
0.04597644  0.08585726  
0.03505115  0.6444413  
0.5796666  0.337145  
0.9586318  0.2302947  
0.3201005  0.1190467  
0.5175026  0.1332619  
0.1711465  0.3007921  
0.04097792  0.008898754  
0.7122297  0.8343686  
0.3887613  0.1632423  
0.4667642  0.2563499  
0.05145244  0.006585384  
0.8359743  0.9910539  
0.6624087  0.4313159  
0.832016  0.3205252  
0.6631082  0.5962419  
0.2701395  0.4977111  
0.2857582  0.04601639  
0.1524894  0.0267009  
0.1201309  0.1245857  
0.7742033  0.3669947  
0.7252581  0.730465  
0.5323188  0.8028417  
0.3885197  0.3544924  
0.1174599  0.5604404  
0.1212692  0.3412116  
0.6198084  0.2061595  
0.3244571  0.08477824  
0.3476817  0.7811679  
0.9990142  0.9543705  
0.4795656  0.4021792  
0.6996137  0.6958558  
0.06514845  0.4685249  
0.1429866  0.1546188  
0.4204659  0.3230261  
0.9764285  0.9970813  
0.8055167  0.5392171  
0.7520443  0.9493538  
0.9758096  0.1338174  
0.493758  0.5483713  
0.4733499  0.4563114  
0.1348262  0.2816154  
0.9225022  0.1694783  
0.8775387  0.8942389  
0.6010493  0.4435232  
0.5505386  0.6334474  
0.3690312  0.4569107  
0.3938814  0.5890111  
0.7050475  0.8298107  
0.4755668  0.8660216  
0.8818403  0.8178686  
0.8656432  0.7657265  
0.4222888  0.9594384  
0.9282062  0.4052877  
0.4438759  0.8416147  
0.8321154  0.8452397  
0.09028168  0.2776991  
0.55893  0.1767156  
0.6237839  0.3591213  
0.9699288  0.9592322  
0.3480524  0.2275009  
0.8295844  0.449953  
0.1004081  0.9035368  
0.5882291  0.27203  
0.7453777  0.9520301  
0.3478394  0.5985933  
0.001566171  0.03792124  
0.4986204  0.2274414  
0.1166118  0.04130089  
0.7599813  0.2918762  
0.218148  0.2844168  
0.6719777  0.1492458  
0.9802094  0.9133638  
0.5433499  0.4230374  
0.9903744  0.916858  
0.5234288  0.5016392  
0.6286133  0.7486637  
0.1288477  0.5221277  
0.4076066  0.1714814  
0.9689232  0.8135264  
0.9019577  0.8376719  
0.2895499  0.03443844  
0.2208997  0.08263207  
0.6932907  0.7708114  
0.2030343  0.1494621  
0.9527993  0.7653541  
0.6286848  0.6621072  
0.9627601  0.7935223  
0.9972546  0.9950918  
0.4790081  0.9824964  
0.2146508  0.4562437  
0.5205587  0.1346475  
0.4268954  0.1463894  
0.988751  0.524962  
0.2842733  0.5040647  
0.9206042  0.7309083  
0.6741551  0.8339244  
0.5003452  0.9733811  
0.05705523  0.2589227  
0.8942245  0.9480692  
0.271265  0.6167756  
0.3934592  0.1640824  
0.3262352  0.2563121  
0.698412  0.9644872  
0.1420402  0.3615657  
0.5602519  0.1680501  
0.8227656  0.4083893  
0.5850086  0.9075949  
0.5786563  0.3275607  
0.1383522  0.01067845  
0.9797775  0.7163923  
0.5269365  0.2508514  
0.02840857  0.3107008  
0.04901218  0.6078804  
0.2613132  0.1927407  
0.02053413  0.3369235  
0.0822029  0.2073995  
0.0213511  0.1046774  
0.4165769  0.4585783  
0.3620252  0.4742406  
0.8390313  0.1738356  
0.3860636  0.7415027  
0.6796833  0.7408162  
0.7193218  0.1883937  
0.2117665  0.7664276  
0.8420629  0.8365654  
0.1775156  0.430689  
0.9220026  0.8934528  
0.3720423  0.5953557  
0.3200977  0.6055075  
0.965392  0.208465  
0.641546  0.918592  
0.5362567  0.9878119  
0.6568736  0.9733108  
0.5107806  0.04659843  
0.9272613  0.496586  
0.9311109  0.9704914  
0.4608545  0.08628062  
0.7943936  0.2585279  
0.775563  0.3725776  
0.6708499  0.7647716  
0.4642595  0.8808666  
0.2717182  0.9127844  
0.08728905  0.1217223  
0.872547  0.3100093  
0.1433256  0.1602569  
0.18761  0.587744  
0.2878259  0.2535619  
0.3559726  0.1893056  
0.2312061  0.3817322  
0.9734768  0.6818584  
0.3650707  0.3806453  
0.3370385  0.388137  
0.9035069  0.6448142  
0.1910345  0.4631106  
0.1995594  0.4148552  
0.4948923  0.03087455  
0.8249553  0.4013428  
0.2513247  0.8703376  
0.4896368  0.38043  
0.5486821  0.4679196  
0.3202645  0.04144011  
0.8551939  0.8150962  
0.2219097  0.05894753  
0.8555787  0.9073269  
0.4258058  0.2921989  
0.1276423  0.7840103  
0.9959502  0.9377738  
0.5360431  0.4899099  
0.4938293  0.09110773  
0.7051357  0.7717172  
0.7898859  0.8863331  
0.6746535  0.3287813  
0.1387509  0.05135014  
0.1893909  0.2222825  
0.5567771  0.5283618  
0.6746595  0.8858519  
0.9698948  0.6675964  
0.946247  0.6802173  
0.6377737  0.7412949  
0.9086722  0.5883704  
0.6400666  0.114881  
0.3949209  0.540337  
0.7469468  0.5719294  
0.6400094  0.3131218  
0.7718937  0.537052  
0.7067385  0.0585995  
0.8327827  0.3500803  
0.1376557  0.4178252  
0.8061702  0.550365  
0.8566795  0.6501894  
0.5172509  0.4917684  
0.1728713  0.4225036  
0.1143559  0.01783907  
0.312509  0.1606927  
0.7519835  0.4509138  
0.3151753  0.09243153  
0.5682211  0.3550452  
0.07800929  0.06511902  
0.5180383  0.651538  
0.8118036  0.4438179  
0.598025  0.8714874  
0.7210403  0.5451265  
0.5341944  0.8208983  
0.0004373139  0.05006852  
0.6772188  0.8293292  
0.6034291  0.1899559  
0.4566331  0.8770737  
0.5299469  0.4988799  
0.854809  0.9392236  
0.8334702  0.8139744  
0.1411756  0.3640203  
0.3588064  0.1071648  
0.6399079  0.7979694  
0.1118382  0.8452141  
0.008279007  0.1613578  
0.3121265  0.09444557  
0.02090627  0.1689664  
0.308026  0.9384606  
0.08051142  0.355497  
0.6939718  0.9226665  
0.01125839  0.4362982  
0.6685966  0.0225125  
0.1188599  0.1608482  
0.8770981  0.8488665  
0.5379291  0.3978947  
0.2533896  0.8446612  
0.3474854  0.2214347  
0.07345359  0.4027458  
0.1683323  0.3864293  
0.6057409  0.689298  
0.5591953  0.1872749  
0.7166022  0.6328579  
0.009214292  0.0441378  
0.4636852  0.9464081  
0.1818357  0.4156383  
0.3576941  0.355074  
0.04936304  0.3829684  
0.7491116  0.5499134  
0.7138183  0.7934995  
0.6937191  0.2570604  
0.2500064  0.08909657  
0.715363  0.5124015  
0.1156609  0.4543958  
0.05277526  0.04513661  
0.7811225  0.3157509  
0.5851904  0.4459756  
0.4497152  0.7135115  
0.4810307  0.5753084  
0.6875247  0.3025433  
0.04691307  0.5111335  
0.4382371  0.07551512  
0.8149719  0.8714846  
0.8565414  0.6650988  
0.8166351  0.2078932  
0.9724969  0.9934326  
0.4521759  0.8754273  
0.6341484  0.5852727  
0.9964165  0.9793669  
0.5175549  0.4253012  
0.7101621  0.2138043  
0.2665991  0.143372  
0.2127915  0.4409709  
0.9459407  0.6970624  
0.2273086  0.08209931  
0.3144444  0.07546418  
0.6617142  0.7841296  
0.789154  0.85943  
0.1699433  0.662217  
0.9488432  0.6868481  
0.8365555  0.784722  
0.692159  0.7296274  
0.7538806  0.7749514  
0.1869149  0.1886082  
0.589036  0.8996694  
0.0477383  0.07055713  
0.3917233  0.5516848  
0.5086023  0.6886898  
0.2408353  0.04716175  
0.5834748  0.3695819  
0.1969346  0.2783246  
0.5026807  0.366005  
0.6723247  0.8224472  
0.673321  0.4270848  
0.8961632  0.3338191  
0.3399326  0.3187005  
0.3046244  0.4463615  
0.4907729  0.6859758  
0.6504764  0.6240794  
0.9507088  0.2477576  
0.9310048  0.8861322  
0.8811511  0.6703719  
0.947894  0.8584981  
0.7556383  0.965542  
0.6886895  0.3374163  
0.8411095  0.8952325  
0.1705624  0.4263395  
0.6777405  0.324096  
0.5643189  0.5521232  
0.9512763  0.8800763  
0.1977112  0.04715524  
0.4730874  0.7343749  
0.1537835  0.07005343  
0.5544799  0.1829918  
0.5198878  0.1544569  
0.5652926  0.8411227  
0.999203  0.9584318  
0.4324609  0.8494123  
0.9060375  0.5390838  
0.6602576  0.6463175  
0.7804172  0.8592323  
0.982393  0.7454185  
0.7947638  0.3086709  
0.2707513  0.6713251  
0.3371643  0.3830844  
0.5220706  0.2651547  
0.1496831  0.1663589  
0.7470781  0.391818  
0.5089988  0.0993355  
0.791547  0.7952887  
0.3535796  0.9579119  
0.04862103  0.4261731  
0.154313  0.1863265  
0.3471294  0.1354177  
0.6748625  0.6660332  
0.06803775  0.293826  
0.7805933  0.8239798  
0.5196487  0.4844008  
0.7081003  0.7110927  
0.9167821  0.8708219  
0.9935133  0.7869969  
0.5693501  0.909402  
0.8445243  0.5597932  
0.178805  0.6684594  
0.7587344  0.6335342  
0.9592671  0.9166248  
0.6737398  0.4773919  
0.3320974  0.8897136  
0.5774642  0.7284384  
0.47657  0.7269308  
0.734596  0.6517467  
0.9184523  0.572176  
0.6020379  0.6395732  
0.3298108  0.6223119  
0.003607806  0.07909309  
0.4210249  0.823186  
0.2018337  0.8050885  
0.06992114  0.448775  
0.342159  0.8974495  
0.2415905  0.09076371  
0.5516213  0.3778064  
0.334177  0.2654812  
0.9231069  0.6904592  
0.7490434  0.808396  
0.9757249  0.9848581  
0.9467955  0.9839929  
0.4784482  0.9912351  
0.9605037  0.9797069  
0.938259  0.8669594  
0.0756064  0.3108296  
0.9432691  0.7925931  
0.5254913  0.2315255  
0.7634302  0.447114  
0.2054676  0.3598404  
0.1190711  0.4146085  
0.2946146  0.4853408  
0.8250457  0.7956801  
0.2402153  0.3384688  
0.1459761  0.2552008  
0.9868887  0.5490486  
0.2538422  0.516217  
0.2234956  0.6067514  
0.08472927  0.157542  
0.6577394  0.5084326  
0.004245265  0.01520212  
0.7703937  0.3171558  
0.8529155  0.7076387  
0.5945947  0.5373854  
0.5964241  0.3767499  
0.9105175  0.6590065  
0.6261039  0.9444034  
0.8428891  0.5699284  
0.4448664  0.3707953  
0.1775509  0.1344027  
0.8542018  0.6589836  
0.2677977  0.3240407  
0.9345286  0.9406954  
0.08734312  0.008138409  
0.8281003  0.8401661  
0.04104173  0.4330251  
0.2791466  0.7474456  
0.146577  0.620552  
0.05238521  0.2658156  
0.3282812  0.9730955  
0.7998701  0.5451669  
0.8674385  0.9856549  
0.7452217  0.5502433  
0.2876355  0.8742244  
0.1053598  0.01661617  
0.9105696  0.8554005  
0.7088246  0.771951  
0.5656556  0.9885777  
0.6348352  0.4621093  
0.5005436  0.9847752  
0.6181021  0.9878189  
0.9110493  0.8097133  
0.9047576  0.6224943  
0.4340813  0.9885599  
0.4738724  0.2222128  
0.203668  0.2754495  
0.3304518  0.1101786  
0.3375991  0.7492894  
0.1334241  0.07771189  
0.0423164  0.6124716  
0.4043893  0.5259421  
0.4683476  0.5879116  
0.5855147  0.3608557  
0.3224393  0.2241888  
0.23168  0.1148428  
0.8184646  0.8515571  
0.08630712  0.242004  
0.7132202  0.5948489  
0.652122  0.6709282  
0.2082447  0.7416864  
0.2070472  0.4954506  
0.8333575  0.5059693  
0.7147239  0.3133657  
0.04372224  0.735761  
0.6985332  0.2581267  
0.3655475  0.2266647  
0.2256182  0.578936  
0.744727  0.922933  
0.1236504  0.8139349  
0.1159271  0.3531888  
0.2925689  0.8660834  
0.3937159  0.9367638  
0.6144175  0.6839186  
0.1236543  0.6335079  
0.3419918  0.3592871  
0.2028982  0.5467592  
0.7644903  0.1962402  
0.5658601  0.1671582  
0.3181816  0.291983  
0.5503462  0.9825776  
0.8686623  0.8869254  
0.5884643  0.801755  
0.5003802  0.260732  
0.9782364  0.9216353  
0.8999464  0.9438156  
0.6521787  0.7659784  
0.8462355  0.7593502  
0.9477304  0.4341703  
0.7126235  0.4910036  
0.1958268  0.002361667  
0.2964568  0.4199422  
0.08917113  0.1619371  
0.2977949  0.6046826  
0.7474218  0.4061552  
0.9503799  0.7333543  
0.9946573  0.945678  
0.8809359  0.5085814  
0.1512899  0.5056092  
0.7826962  0.6880278  
0.8395492  0.9891053  
0.2331019  0.02400961  
0.3790438  0.4042062  
0.5693121  0.246933  
0.1898912  0.2861452  
0.6476747  0.965489  
0.6834711  0.5384475  
0.2382564  0.3207988  
0.1145997  0.1916749  
0.6039211  0.6203576  
0.005175128  0.1684708  
0.2689397  0.05194504  
0.8754665  0.7560274  
0.5786013  0.1918994  
0.5849813  0.9519443  
0.3738757  0.1444569  
0.3131424  0.8068968  
0.09487141  0.5511643  
0.4034001  0.1133705  
0.9072982  0.726157  
0.1978409  0.3386136  
0.727725  0.209842  
0.3806525  0.3563338  
0.7396009  0.3586712  
0.9039032  0.7349901  
0.1916324  0.4520882  
0.627925  0.6984266  
0.07857796  0.400441  
0.1330915  0.2139966  
0.7553276  0.278347  
0.4289131  0.7450026  
0.9308739  0.9194374  
0.5464083  0.5392459  
0.07237833  0.1865636  
0.1892705  0.1760991  
0.3942268  0.2454698  
0.4406062  0.04491662  
0.3667162  0.06424786  
0.5519101  0.2318358  
0.02116249  0.0503515  
0.9521302  0.8806332  
0.3673582  0.01321471  
0.5037634  0.6751887  
0.23222  0.1610604  
0.7310063  0.4653434  
0.2201072  0.5122802  
0.3132979  0.5685192  
0.244623  0.3135177  
0.348308  0.4210883  
0.2752532  0.2990898  
0.5526277  0.3775006  
0.04913592  0.1670637  
0.3432731  0.2520709  
0.2743469  0.1228287  
0.6899267  0.8891822  
0.8614562  0.8167951  
0.2406835  0.8388759  
0.5175459  0.3520059  
0.6660064  0.31651  
0.6294663  0.8395586  
0.6488581  0.7133404  
0.07803834  0.1172703  
0.346422  0.3779818  
0.3840286  0.4105854  
0.8906639  0.06663564  
0.6000586  0.667327  
0.9874573  0.9984088  
0.5916293  0.05582195  
0.01827057  0.00965091  
0.3721566  0.7804383  
0.4867355  0.1054054  
0.2854866  0.6148815  
0.8237439  0.08287107  
0.8848005  0.7209519  
0.308246  0.7573592  
0.2899246  0.6937798  
0.5589888  0.3174101  
0.3806124  0.05958515  
0.7177362  0.673067  
0.5165606  0.827679  
0.0630685  0.02957308  
0.2252243  0.3083554  
0.1247414  0.05606327  
0.8989787  0.4351243  
0.6238143  0.7896216  
0.9865539  0.259015  
0.07485334  0.2430117  
0.1687338  0.9109193  
0.9112925  0.6283189  
0.2556389  0.6300487  
0.4420293  0.1631868  
0.5077961  0.955931  
0.6155181  0.4695878  
0.813256  0.7079844  
0.2479973  0.4668341  
0.009566812  0.1136587  
0.7111376  0.5606137  
0.05348106  0.1197556  
0.1306352  0.04672692  
0.0318089  0.2484447  
0.5021632  0.7938647  
0.4553254  0.5231831  
0.5191851  0.7553131  
0.1670706  0.4405247  
0.7851639  0.9060447  
0.5861891  0.3104221  
0.6941748  0.5680437  
0.6880691  0.9225512  
0.5346606  0.2607405  
0.7736844  0.4353219  
0.2738743  0.202152  
0.4391134  0.9052335  
0.3945799  0.938325  
0.9419768  0.4114511  
0.7222275  0.3128172  
0.5430605  0.365755  
0.1092264  0.332851  
0.1508986  0.4361792  
0.2188806  0.0840605  
0.9737368  0.9809737  
0.3084494  0.1990688  
0.8202817  0.4250128  
0.3577199  0.5885375  
0.8079572  0.8205281  
0.9593138  0.336417  
0.5815789  0.3518185  
0.4750442  0.5746399  
0.4337201  0.1041033  
0.7326407  0.2920584  
0.4757077  0.6213255  
0.7994649  0.9134884  
0.1557394  0.3718118  
0.930778  0.9604783  
0.8631856  0.6360174  
0.7788199  0.3072826  
0.8154269  0.7331562  
0.1736427  0.1283468  
0.4754499  0.320725  
0.4910749  0.5562443  
0.2355611  0.6573031  
0.04439833  0.2208571  
0.6472293  0.184969  
0.3605985  0.593133  
0.04003337  0.07370285  
0.4154098  0.5238326  
0.4768744  0.6797048  
0.7718127  0.9352294  
0.1206504  0.09625063  
0.357085  0.04710633  
0.4518209  0.9344499  
0.3157953  0.013808  
0.4335932  0.5575308  
0.8121455  0.7786531  
0.04957944  0.3017411  
0.1428735  0.09737208  
0.5280501  0.8579178  
0.7702644  0.02846946  
0.8693189  0.938968  
0.2054875  0.2584017  
0.7374319  0.8362298  
0.5442826  0.6499949  
0.7991125  0.8057702  
0.9615701  0.3113283  
0.1054137  0.1583036  
0.9237294  0.542625  
0.8269399  0.7233213  
0.3409225  0.9692602  
0.01238598  0.1603705  
0.8379731  0.5508764  
0.1970857  0.1516079  
0.4355088  0.8792085  
0.9724789  0.6889893  
0.4420412  0.6551376  
0.9980612  0.4740754  
0.7457178  0.5940104  
0.6820884  0.7376016  
0.1180051  0.2309543  
0.4900207  0.8805389  
0.8162878  0.9455593  
0.5477902  0.5273097  
0.3879723  0.2810847  
0.4844104  0.6740117  
0.3939299  0.3911683  
0.02744851  0.055037  
0.268025  0.7858303  
0.8976711  0.8935621  
0.8806352  0.5681014  
0.8394916  0.8493015  
0.2298885  0.580338  
0.3999579  0.7204763  
0.6304156  0.4669105  
0.5143994  0.1029411  
0.3073854  0.6661612  
0.7955021  0.9449728  
0.7697067  0.3678943  
0.466676  0.1867281  
0.07996413  0.3324807  
0.9723021  0.2669824  
0.9183998  0.6860032  
0.5508884  0.1368482  
0.3043153  0.7343722  
0.5385516  0.9634282  
0.3670335  0.7565516  
0.03938271  0.1556471  
0.151501  0.3287878  
0.9589151  0.9464362  
0.5634969  0.1994355  
0.5359757  0.4265698  
0.9157383  0.7405629  
0.7680702  0.6541233  
0.9997236  0.8660533  
0.5408694  0.1358296  
0.07560442  0.4496094  
0.3856576  0.8152962  
0.5777801  0.3471527  
0.9996107  0.7359744  
0.1548922  0.3354942  
0.1457125  0.05932078  
0.6549229  0.7534184  
0.09018005  0.3829579  
0.9873624  0.3976477  
0.5420503  0.6479529  
0.5812829  0.3286157  
0.5692641  0.06314965  
0.8929355  0.4308377  
0.9895499  0.8097713  
0.4711506  0.8731194  
0.1249486  0.07925422  
0.9109177  0.8489858  
0.5063794  0.4170335  
0.7661331  0.4535696  
0.5715848  0.14013  
0.9609941  0.9824749  
0.9534672  0.5870082  
0.0863648  0.4620685  
0.5594608  0.8673318  
0.7862925  0.7399782  
0.09818246  0.9619546  
0.4064882  0.1816388  
0.9438566  0.9905621  
0.05364677  0.07151322  
0.8368616  0.947119  
0.6238405  0.5629006  
0.6963821  0.7027287  
0.1156548  0.1516244  
0.1138529  0.4146373  
0.7963577  0.5486791  
0.6832164  0.218994  
0.4436478  0.2990099  
0.5397912  0.6547333  
0.9588291  0.9473034  
0.02786345  0.5817101  
0.786934  0.4067353  
0.4041368  0.3054167  
0.3472164  0.7683539  
0.06339946  0.6707778  
0.8813584  0.9681106  
0.4663693  0.7853772  
0.5737607  0.4220816  
0.7227006  0.8696238  
0.4382242  0.57111  
0.5445864  0.5632005  
0.4723764  0.7653828  
0.4503474  0.9372597  
0.2186129  0.5122546  
0.4976858  0.8595551  
0.1760132  0.432586  
0.4390364  0.245113  
0.3648917  0.1766154  
0.8716711  0.2820956  
0.8868299  0.5084096  
0.9486215  0.9043119  
0.4276932  0.1936304  
0.8381762  0.01417099  
0.8572352  0.2063776  
0.4786346  0.5295479  
0.5607662  0.4977128  
0.3720246  0.8087403  
0.5802799  0.4737282  
0.319883  0.7308598  
0.2113587  0.1334105  
0.3370225  0.0123539  
0.5515416  0.5362308  
0.7462518  0.8768105  
0.8323717  0.2892208  
0.5790504  0.3556226  
0.9765237  0.1420531  
0.449503  0.5271757  
0.2730695  0.6267158  
0.3123898  0.3392445  
0.1982959  0.1833465  
0.009287752  0.6723307  
0.2320275  0.4131241  
0.8631457  0.5349802  
0.6873425  0.8235126  
0.9653656  0.7451462  
0.327729  0.3728958  
0.1212939  0.7099456  
0.8437735  0.3531179  
0.6244387  0.07398375  
0.6241033  0.766499  
0.4306281  0.2939525  
0.622268  0.3133985  
0.8571631  0.9186084  
0.8427436  0.8567661  
0.04340305  0.09653916  
0.8307236  0.4322568  
0.432827  0.2804519  
0.194431  0.07730869  
0.9009772  0.9468926  
0.008485757  0.3534414  
0.5664409  0.5760794  
0.06840739  0.0005020044  
0.488297  0.5570439  
0.4776332  0.3634686  
0.3931797  0.942556  
0.7398442  0.3504352  
0.9639372  0.5021565  
0.3220501  0.1276419  
0.5120927  0.3554991  
0.1102964  0.2461466  
0.3322285  0.2681843  
0.7526575  0.158724  
0.7057082  0.08674933  
0.6952045  0.4660701  
0.214742  0.4873808  
0.8747473  0.5431777  
0.9636566  0.5829246  
0.1106158  0.3497046  
0.6833418  0.6142231  
0.4456213  0.01113331  
0.6101704  0.494256  
0.9065823  0.350857  
0.5162102  0.6512515  
0.08996986  0.2973214  
0.7455935  0.8559428  
0.4757111  0.6397002  
0.499776  0.6132882  
0.9511065  0.7566545  
0.09256204  0.1125633  
0.4248652  0.7912034  
0.1170285  0.7921022  
0.507508  0.03866878  
0.6742748  0.4984631  
0.2070339  0.5763182  
0.6753697  0.6797139  
0.2211107  0.5242439  
0.2760348  0.2423519  
0.3895781  0.5854766  
0.1620384  0.7324126  
0.4950158  0.04134704  
0.5296573  0.1152894  
0.197065  0.3633939  
0.6444238  0.6894309  
0.8692721  0.8954601  
0.04916023  0.9120836  
0.1528373  0.9854049  
0.49155  0.3777301  
0.1765629  0.04792599  
0.2587769  0.5419286  
0.8847989  0.8901625  
0.2788887  0.5477376  
0.8884141  0.9815879  
0.1849785  0.1460886  
0.009201005  0.04543589  
0.5098445  0.3513436  
0.6148979  0.4061873  
0.3197665  0.2175208  
0.872097  0.6188851  
0.9047073  0.9041594  
0.9277667  0.4433105  
0.3057828  0.1543192  
0.9947743  0.9972487  
0.7671861  0.8415359  
0.7564304  0.4883791  
0.9677122  0.771336  
0.978032  0.962121  
0.3758281  0.2156506  
0.6005131  0.6084655  
0.2821942  0.7434987  
0.2100147  0.01236357  
0.7886819  0.312754  
0.6804408  0.9264265  
0.3952022  0.2672712  
0.7425747  0.3111814  
0.5576732  0.5217457  
0.9744351  0.9297099  
0.5812182  0.3769673  
0.4772396  0.4445216  
0.8216069  0.7642055  
0.05666292  0.05128256  
0.05661905  0.2916557  
0.6201062  0.1986342  
0.3309623  0.7429539  
0.5877146  0.6357763  
0.5049297  0.4138049  
0.5847016  0.6003181  
0.2982325  0.3547372  
0.01274184  0.06420313  
0.05362913  0.2892346  
0.8403643  0.522627  
0.8785481  0.5893158  
0.7835615  0.9272971  
0.8557641  0.8563431  
0.8178562  0.8058881  
0.2106232  0.08315303  
0.6830824  0.8942167  
0.03248709  0.3495767  
0.02935133  0.05554404  
0.5822233  0.07714898  
0.04412405  0.4241249  
0.238844  0.09240558  
0.1991212  0.06059649  
0.1796603  0.8115684  
0.1240432  0.2751983  
0.09098996  0.2265874  
0.613393  0.5141426  
0.05287348  0.2528478  
0.8861276  0.3600004  
0.1668609  0.2431672  
0.7639255  0.9218458  
0.3247166  0.2373133  
0.131294  0.3491611  
0.5196175  0.8487351  
0.4642575  0.05524965  
0.07060573  0.1744283  
0.8300682  0.1953893  
0.1419451  0.1446853  
0.4876262  0.9726686  
0.8052385  0.9531373  
0.4003329  0.5613184  
0.8140522  0.8789972  
0.9921659  0.9854382  
0.6514703  0.583022  
0.583331  0.7763709  
0.7903095  0.5160368  
0.2105306  0.7340475  
0.06779301  0.1672343  
0.865449  0.1812436  
0.2098616  0.679548  
0.3443439  0.7867303  
0.4518716  0.7038977  
0.8364594  0.5112439  
0.9901768  0.6509605  
0.2093041  0.3665614  
0.5936246  0.6108759  
0.1765116  0.4688238  
0.8376081  0.7627311  
0.749955  0.9015265  
0.8160407  0.8610501  
0.3863002  0.06688422  
0.8067147  0.1436406  
0.6504922  0.8196267  
0.6427778  0.5818899  
0.6576167  0.4683106  
0.8707647  0.5782335  
0.7231467  0.5652133  
0.9763402  0.8910886  
0.9162122  0.8200646  
0.9711831  0.7502747  
0.05503749  0.04616258  
0.9764374  0.6378659  
0.6911605  0.3147594  
0.2930643  0.09200943  
0.09753932  0.3562705  
0.8031046  0.6529129  
0.2591458  0.03711949  
0.3496451  0.02371829  
0.1805459  0.0212635  
0.5903994  0.1219854  
0.6551827  0.02804508  
0.909225  0.7725144  
0.5248481  0.2420392  
0.3948025  0.5048287  
0.5467609  0.7094533  
0.2833832  0.377143  
0.04852382  0.1109017  
0.3097582  0.08049019  
0.4054376  0.6149312  
0.1983483  0.02997536  
0.2172881  0.4498425  
0.0805997  0.114989  
0.1546671  0.1351697  
0.181418  0.03298804  
0.6585515  0.5095672  
0.5773018  0.4332884  
0.7319322  0.9604633  
0.3379509  0.08652964  
0.2556205  0.651319  
0.162141  0.337682  
0.3192573  0.8876972  
0.4569697  0.4817653  
0.2157061  0.6462265  
0.8705751  0.7776231  
0.912071  0.3822509  
0.2315766  0.6314181  
0.9652282  0.9378867  
0.3425821  0.5140018  
0.4289357  0.7046872  
0.71319  0.7201181  
0.7887513  0.955185  
0.3013915  0.1045972  
0.218512  0.4804082  
0.3383936  0.05047295  
0.7557651  0.2493233  
0.712245  0.9908456  
0.5822462  0.5918353  
0.6185542  0.7161987  
0.2297593  0.9892842  
0.123803  0.6007331  
0.6762336  0.6837846  
0.9246868  0.990152  
0.6616784  0.2026009  
0.3702133  0.3971268  
0.0229857  0.03619568  
0.3223776  0.6701537  
0.9462485  0.810604  
0.5685358  0.005858625  
0.7607296  0.4104975  
0.1771961  0.814671  
0.6806385  0.6361172  
0.6569339  0.9396731  
0.8064975  0.6545512  
0.5863742  0.6256161  
0.0673412  0.6709306  
0.2885601  0.3064995  
0.9084871  0.8723213  
0.3797204  0.3519731  
0.3469983  0.5458785  
0.8681495  0.3606725  
0.5037274  0.6910417  
0.2558299  0.236433  
0.6947983  0.9447064  
0.1045841  0.4526252  
0.9976093  0.6364283  
0.5944215  0.260886  
0.6663214  0.6828103  
0.4166198  0.6027661  
0.8106222  0.4995593  
0.8515207  0.9971036  
0.6099142  0.8688954  
0.948006  0.7908779  
0.9999754  0.9877092  
0.9244834  0.5134936  
0.005464978  0.002981462  
0.09656193  0.07817526  
0.3345425  0.1970138  
0.3431345  0.2795023  
0.8916559  0.9996904  
0.1389013  0.0823921  
0.905622  0.2464437  
0.7585037  0.8253711  
0.3406654  0.6153496  
0.1437082  0.1122185  
0.3880857  0.6719656  
0.7021484  0.07704878  
0.2562101  0.2815583  
0.1025321  0.8297083  
0.2958467  0.9659604  
0.2159961  0.8480097  
0.2641775  0.107112  
